md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00088198,1.2718e-05,0.11374,0.0017544,7.3208,0.0097796,0.022122,6.3765e-05,1.8934,0.0035294
2,0.00086414,1.2707e-05,0.11159,0.0017524,7.3111,0.01016,0.022144,6.6045e-05,1.8936,0.0037201
3,0.00086715,1.2688e-05,0.11169,0.0017515,7.3155,0.01,0.022127,6.52e-05,1.8946,0.0036241
4,0.00088999,1.2977e-05,0.11301,0.0017575,7.3234,0.010011,0.022076,6.4901e-05,1.8913,0.0035861
5,0.00092057,1.3592e-05,0.11843,0.0018545,7.3103,0.010162,0.021866,6.5473e-05,1.8761,0.0037176
6,0.00096553,1.4672e-05,0.12424,0.0019182,7.2964,0.010654,0.021715,6.7949e-05,1.8715,0.003575
7,0.00097026,1.4066e-05,0.12407,0.0019352,7.2996,0.00987,0.021768,6.3677e-05,1.8715,0.0035191
8,0.00092099,1.5331e-05,0.11721,0.0020829,7.2791,0.012211,0.021794,7.6484e-05,1.8813,0.0036019
