md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0095918,0.00010014,1.26,0.014031,7.7806,0.010046,0.025143,6.8197e-05,-2.2429,0.0060636
2,0.0092834,9.7944e-05,1.2089,0.013592,7.7862,0.010226,0.025255,6.9604e-05,-2.2522,0.0061795
3,0.0094221,9.9328e-05,1.2308,0.013869,7.7744,0.010185,0.025145,6.9252e-05,-2.2424,0.0061497
4,0.0095086,0.00010041,1.2245,0.013761,7.7822,0.010234,0.025075,6.9289e-05,-2.2374,0.0061318
5,0.009617,0.00010131,1.2551,0.014044,7.7925,0.010185,0.025002,6.8935e-05,-2.2299,0.0061258
6,0.0099654,0.00010483,1.2976,0.014589,7.7682,0.010233,0.024797,6.8947e-05,-2.2116,0.0061209
7,0.0097738,0.0001034,1.2803,0.014357,7.7712,0.010307,0.024842,6.961e-05,-2.216,0.0061789
8,0.0095676,0.00010076,1.2523,0.014116,7.7841,0.010149,0.02504,6.8771e-05,-2.2334,0.0061071
