md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.001297,1.5617e-05,0.1688,0.0021501,7.5762,0.010025,0.023766,6.6468e-05,2.007,0.0056597
2,0.0012818,1.5584e-05,0.16759,0.0021724,7.5574,0.010134,0.023719,6.7354e-05,2.0043,0.0057096
3,0.0012656,1.5477e-05,0.16408,0.0021376,7.5632,0.010199,0.023729,6.7686e-05,2.0053,0.0057397
4,0.0013508,1.635e-05,0.17348,0.0022292,7.541,0.010084,0.023472,6.6601e-05,1.9823,0.0056664
5,0.0013705,1.6494e-05,0.17732,0.0022636,7.56,0.010026,0.023457,6.6047e-05,1.9819,0.005624
6,0.001383,1.7686e-05,0.17874,0.0023856,7.5333,0.01105,0.02324,7.1881e-05,1.9688,0.0057589
7,0.0013857,1.6827e-05,0.17938,0.0023029,7.5472,0.010166,0.023347,6.6832e-05,1.9736,0.005636
8,0.0013147,1.6156e-05,0.17056,0.002217,7.5569,0.010335,0.023527,6.8141e-05,1.9866,0.0057924
