md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.011167,0.00016815,1.4234,0.022866,7.3066,0.010855,0.02207,7.1281e-05,1.8687,0.0035313
2,0.011054,0.00016546,1.4103,0.022547,7.304,0.010724,0.022124,7.0696e-05,1.8703,0.0035655
3,0.010983,0.00016251,1.3836,0.021657,7.3186,0.010507,0.022169,6.9571e-05,1.8736,0.0034536
4,0.012019,0.00017838,1.516,0.023843,7.2744,0.010459,0.021778,6.8786e-05,1.8521,0.0034438
5,0.012343,0.00018468,1.5706,0.025025,7.2744,0.010576,0.021658,6.9128e-05,1.845,0.0034566
6,0.012288,0.00018925,1.5553,0.025243,7.2746,0.01113,0.021617,7.2015e-05,1.8374,0.0037161
7,0.012263,0.00018187,1.5504,0.024212,7.2932,0.010467,0.02174,6.8337e-05,1.8486,0.0034548
8,0.011652,0.00017552,1.5,0.024184,7.2958,0.010768,0.021868,7.0441e-05,1.8556,0.0035353
