md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.011623,0.00018623,1.4513,0.025825,7.2775,0.011808,0.021888,7.635e-05,1.865,0.0034463
2,0.011188,0.00016977,1.3744,0.021663,7.2949,0.01094,0.022045,7.2013e-05,1.8704,0.0035155
3,0.010917,0.0001657,1.3482,0.021297,7.3069,0.010981,0.022093,7.2313e-05,1.8695,0.003656
4,0.011423,0.00017067,1.3889,0.022386,7.3117,0.010661,0.022,7.0063e-05,1.8643,0.0035316
5,0.01231,0.00018466,1.512,0.023888,7.2791,0.010665,0.021678,6.9468e-05,1.8432,0.0035689
6,0.012055,0.00018597,1.51,0.024543,7.3057,0.011131,0.021791,7.198e-05,1.8533,0.0034694
7,0.012252,0.00018174,1.5176,0.023894,7.2936,0.010424,0.021724,6.8145e-05,1.8477,0.0034556
8,0.011895,0.0001815,1.4736,0.02441,7.2844,0.010965,0.021798,7.1332e-05,1.855,0.0034815
