avg,avg_err,chi2,dof,rchi2
rates,0.0066692,1.9165e-05,33.63,7,4.8044
yields,0.88979,0.0027832,31.064,7,4.4377
theta,8.3603,0.0035207,5.4066,7,0.77237
q2,0.028996,2.4929e-05,40.445,7,5.7779
asym,2.586,0.0022128,40.737,7,5.8196
