md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0048278,0.00011219,0.12801,0.00405,9.3827,0.035802,0.028909,0.00022499,-0.36363,0.0032336
2,0.0043824,0.00010322,0.11097,0.0031612,9.3954,0.035519,0.029275,0.00022471,-0.36802,0.0034185
3,0.0044244,0.00010084,0.11966,0.0042533,9.4035,0.033972,0.029444,0.0002114,-0.36354,0.0032759
4,0.0047257,0.00010724,0.12345,0.0035408,9.3673,0.034546,0.028863,0.00021088,-0.36102,0.0031951
5,0.0045145,9.9287e-05,0.12433,0.0038782,9.4499,0.033182,0.029578,0.00020187,-0.36363,0.0030688
6,0.0047448,0.00011252,0.12454,0.0037378,9.3849,0.036003,0.028479,0.00022628,-0.35973,0.0032925
7,0.0047931,0.00011235,0.1258,0.0039661,9.3706,0.035934,0.028482,0.00022264,-0.35674,0.0033469
8,0.004782,0.0001099,0.12884,0.0044412,9.4464,0.034157,0.029165,0.00021525,-0.36615,0.0031199
