md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.0056806,0.00011049,0.58105,0.012507,7.5203,0.016008,0.023221,0.0001091,1.9393,0.004951
2,0.0063394,0.00011565,0.67362,0.014196,7.5151,0.014737,0.023292,9.9699e-05,1.9497,0.0042833
3,0.0057044,0.00010592,0.60507,0.012707,7.5577,0.015192,0.023544,0.00010338,1.9556,0.0046745
4,0.0050587,0.00010052,0.51766,0.011361,7.5633,0.016559,0.023381,0.00011405,1.9434,0.0051569
5,0.0058321,0.00011347,0.59301,0.013036,7.5277,0.015743,0.023108,0.00010575,1.9343,0.0046804
6,0.0070301,0.00012551,0.73775,0.014817,7.497,0.013998,0.02284,9.4167e-05,1.9147,0.0044569
7,0.0064287,0.00012058,0.66439,0.014128,7.5116,0.014939,0.022946,0.00010046,1.9277,0.0043752
8,0.0062217,0.00011559,0.64563,0.013571,7.5273,0.01486,0.023189,9.9807e-05,1.9293,0.0048007
