md,rates,rates_err,yields,yields_err,theta,theta_err,q2,q2_err,asym,asym_err
1,0.00090036,1.5249e-05,0.11483,0.0019574,7.2865,0.012417,0.021965,7.7891e-05,1.8905,0.0035743
2,0.00087772,1.3023e-05,0.1107,0.0017498,7.3025,0.010288,0.022096,6.6512e-05,1.8962,0.003567
3,0.00086126,1.2486e-05,0.10832,0.0016647,7.3263,0.0098581,0.022198,6.4469e-05,1.897,0.0035982
4,0.00091668,1.3231e-05,0.11455,0.0017419,7.3142,0.0098097,0.022007,6.3473e-05,1.8875,0.0035377
5,0.00092938,1.3592e-05,0.11846,0.00183,7.3111,0.01,0.02187,6.4502e-05,1.8763,0.0036057
6,0.00094916,1.3899e-05,0.12015,0.0018513,7.3123,0.010056,0.02181,6.4691e-05,1.8716,0.0036891
7,0.00094774,1.39e-05,0.12028,0.0018524,7.309,0.010066,0.021814,6.4753e-05,1.8763,0.0035877
8,0.00090423,1.3413e-05,0.11536,0.0017985,7.3133,0.010285,0.021962,6.6317e-05,1.885,0.0036322
