energy,theta,Q,Q_eff,xsection,xsection_err,f_total_sq
246.600,  90.00, 1.728, 1.778, 8.340e-01,  7.3, 2.929e-05
270.000,  90.00, 1.894, 1.944, 5.521e-01,  5.1, 2.326e-05
297.400,  90.00, 2.088, 2.138, 2.454e-01,  8.0, 1.256e-05
319.400,  90.00, 2.244, 2.294, 1.187e-01,  8.8, 7.010e-06
339.100,  90.00, 2.383, 2.433, 5.939e-02,  9.8, 3.956e-06
