energy,theta,Q,Q_eff,xsection,xsection_err,f_total_sq
177.200,  90.00, 1.242, 1.292, 2.649e+00,  5.2, 4.790e-05
201.300,  90.00, 1.414, 1.464, 7.494e-01, 15.0, 1.750e-05
218.100,  90.00, 1.533, 1.583, 4.084e-01, 14.0, 1.120e-05

