energy,theta,Q,Q_eff,xsection,xsection_err,f_total_sq
100.370,  90.00, 0.692, 0.742, 5.533e+00, 32.4, 3.214e-05
201.300,  90.00, 1.411, 1.461, 3.920e+00,  6.0, 9.157e-05
218.100,  90.00, 1.531, 1.581, 3.108e+00,  3.5, 8.526e-05
246.600,  90.00, 1.733, 1.783, 1.918e+00,  3.8, 6.733e-05
270.000,  90.00, 1.899, 1.949, 1.145e+00,  3.4, 4.823e-05
297.400,  90.00, 2.093, 2.144, 4.167e-01,  4.3, 2.131e-05
319.400,  90.00, 2.249, 2.299, 2.395e-01,  5.2, 1.414e-05
339.100,  90.00, 2.389, 2.439, 1.114e-01, 10.2, 7.417e-06
